1,460346,2,35,0,6,0
1,415343,2,35,0,6,0
1,370341,2,35,0,-24,0
1,325339,2,35,0,6,0
1,280336,2,35,0,6,0
1,235334,2,35,0,6,0
1,190332,2,35,0,-24,0
1,145329,2,35,0,6,0
1,100327,2,35,0,6,0
1,055325,2,35,0,-24,0
1,010322,2,35,0,6,0
0,9653199,2,35,0,6,0
0,9203175,2,35,0,6,0
0,8753151,2,35,0,-24,0
0,8303127,2,35,0,6,0
0,7853103,2,35,0,6,0
0,7403079,2,35,0,-24,0
0,6953055,2,35,0,6,0
0,6503031,2,35,0,6,0
0,6053007,2,35,0,6,0
0,5602983,2,35,0,-24,0
0,5152959,2,35,0,6,0
0,4702936,2,35,0,6,0
0,4252912,2,35,0,6,0
0,3802888,2,35,0,-24,0
0,3352864,2,35,0,6,0
0,2902841,2,35,0,6,0
0,2452817,2,35,0,6,0
0,2002793,2,35,0,-24,0
0,1552769,2,35,0,6,0
0,1102745,2,35,0,6,0
0,06527214,2,35,0,-24,0
0,02026976,2,35,0,6,0
-0,02473263,2,35,0,6,0
-0,06973501,2,35,0,6,0
-0,1147374,2,35,0,-24,0
-0,1597398,2,35,0,6,0
-0,2047422,2,35,0,6,0
-0,2497445,2,35,0,6,0
-0,2947469,2,35,0,-24,0
-0,3397493,2,35,0,6,0
-0,3847517,2,35,0,6,0
-0,429754,2,35,0,-24,0
-0,4747564,2,35,0,6,0
-0,5197588,2,35,0,6,0
-0,5647612,2,35,0,6,0
-0,6097636,2,35,0,-24,0
-0,654766,2,35,0,6,0
-0,6997684,2,35,0,6,0
-0,7447708,2,35,0,-24,0
-0,7897732,2,35,0,6,0
-0,8347756,2,35,0,6,0
-0,879778,2,35,0,6,0
-0,9247804,2,35,0,-24,0
-0,9697828,2,35,0,6,0
-1,014785,2,35,0,6,0
-1,059788,2,35,0,6,0
-1,10479,2,35,0,-24,0
-1,149792,2,35,0,6,0
-1,194795,2,35,0,6,0
-1,239797,2,35,0,6,0
-1,284799,2,256516,0,6,0
-1,284799,2,175709,0,6,0
-1,329802,2,099756,0,6,0
-1,374804,2,021212,0,6,0
-1,419806,1,944516,0,6,0
-1,419806,1,866335,0,6,0
-1,464809,1,789052,0,6,0
-1,509811,1,710111,0,6,0
-1,554813,1,628544,0,6,0
-1,599816,1,547002,0,6,0
-1,599816,1,466318,0,6,0
-1,644818,1,388639,0,6,0
-1,68982,1,30977,0,6,0
-1,734823,1,22953,0,6,0
-1,779825,1,148355,0,6,0
-1,779825,1,069436,0,6,0
-1,824827,0,9898952,0,6,0
-1,86983,0,9112352,0,6,0
-1,914832,0,8317422,0,6,0
-1,959834,0,7489272,0,6,0
-1,959834,0,6699113,0,6,0
-2,004837,0,5892712,0,6,0
-2,049839,0,5100572,0,6,0
-2,094842,0,4314397,0,6,0
-2,139844,0,3511662,0,6,0
-2,139844,0,2725787,0,6,0
-2,184847,0,1923677,0,6,0
-2,229849,0,1140967,0,6,0
-2,274852,0,03480922,0,6,0
-2,319854,-0,1137318,0,6,0
-2,364856,-0,2150538,0,6,0
-2,409859,-0,2941108,0,6,0
-2,454861,-0,3771298,0,6,0
-2,499864,-0,4585418,0,6,0
-2,544866,-0,5403233,0,6,0
-2,544866,-0,6185853,0,6,0
-2,589869,-0,6998438,0,6,0
-2,634871,-0,7797813,0,6,0
-2,679874,-0,8654199,0,6,0
-2,724876,-0,9436949,0,6,0
-2,724876,-1,025837,0,6,0
-2,769879,-1,105647,0,6,0
-2,814881,-1,190753,0,6,0
-2,859884,-1,274758,0,6,0
-2,904886,-1,356809,0,6,0
-2,949888,-1,435714,0,6,0
-2,949888,-1,519889,0,6,0
-2,994891,-1,599164,0,6,0
-3,039893,-1,683339,0,6,0
-3,084896,-1,762058,0,6,0
-3,129898,-1,847673,0,6,0
-3,129898,-1,926228,0,6,0
-3,174901,-2,009968,0,6,0
-3,219903,-2,091166,0,6,0
-3,264906,-2,174975,0,6,0
-3,309908,-2,256401,0,6,0
-3,354911,-2,34084,0,6,0
-3,354911,-2,422155,0,6,0
-3,399913,-2,505611,0,6,0
-3,444916,-2,586443,0,6,0
-3,489918,-2,668933,0,6,0
-3,53492,-2,749611,0,6,0
-3,579923,-2,838684,0,6,0
-3,579923,-2,922124,0,6,0
-3,624925,-3,006321,0,-24,0
-3,669928,-3,006321,0,-24,0
-3,71493,-3,006321,0,-24,0
-3,759933,-3,006321,0,-24,0
-3,804935,-3,006321,0,-624,0
-3,849938,-3,006321,0,6,0
-3,89494,-3,006321,0,-24,0
-3,939943,-3,006321,0,6,0
-3,984945,-3,006321,0,-624,0
-4,029947,-3,006321,0,-24,0
-4,07495,-3,006321,0,-24,0
-4,119952,-3,006321,0,-24,0
-4,164955,-3,006321,0,-24,0
-3,939942,-3,006321,0,6,0
-3,849937,-3,006321,0,6,0
-3,579923,-3,006321,0,-24,0
-3,53492,-3,006321,0,6,0
-3,489636,-3,006321,0,6,0
-3,444352,-3,006321,0,6,0
-3,399067,-3,006321,0,6,0
-3,353783,-3,006321,0,6,0
-3,308499,-3,006321,0,-24,0
-3,263215,-3,006321,0,6,0
-3,21793,-3,006321,0,6,0
-3,172646,-3,006321,0,6,0
-3,127362,-3,006321,0,-24,0
-3,082078,-3,006321,0,6,0
-3,036793,-3,006321,0,6,0
-2,991509,-3,006321,0,6,0
-2,946225,-3,006321,0,6,0
-2,90094,-3,006321,0,-24,0
-2,855656,-3,006321,0,6,0
-2,810372,-3,006321,0,6,0
-2,765088,-3,006321,0,6,0
-2,719803,-2,915246,0,6,0
-2,674519,-2,833244,0,6,0
-2,629235,-2,752121,0,6,0
-2,629235,-2,668684,0,6,0
-2,583951,-2,587347,0,6,0
-2,538666,-2,502652,0,6,0
-2,493382,-2,416708,0,6,0
-2,448098,-2,332453,0,6,0
-2,402813,-2,248828,0,6,0
-2,402813,-2,162508,0,6,0
-2,357529,-2,07891,0,6,0
-2,312245,-1,99865,0,6,0
-2,266961,-1,916048,0,6,0
-2,221676,-1,831864,0,6,0
-2,176392,-1,750599,0,6,0
-2,176392,-1,667569,0,6,0
-2,131108,-1,585589,0,6,0
-2,085824,-1,503159,0,6,0
-2,040539,-1,41761,0,6,0
-1,995255,-1,334132,0,6,0
-1,949971,-1,253601,0,6,0
-1,949971,-1,16808,0,6,0
-1,904686,-1,079907,0,6,0
-1,859402,-0,9972913,0,6,0
-1,814118,-0,9146653,0,6,0
-1,768834,-0,8299913,0,6,0
-1,723549,-0,7424943,0,6,0
-1,723549,-0,6613974,0,6,0
-1,678265,-0,5795354,0,6,0
-1,632981,-0,4958029,0,6,0
-1,587697,-0,4063179,0,6,0
-1,542412,-0,3206959,0,6,0
-1,497128,-0,2315654,0,6,0
-1,451844,-0,05544089,0,6,0
-1,406559,0,03278811,0,6,0
-1,361275,0,1151791,0,6,0
-1,315991,0,2049346,0,6,0
-1,270707,0,2900161,0,6,0
-1,225422,0,3750346,0,6,0
-1,180138,0,4549316,0,6,0
-1,180138,0,5404811,0,6,0
-1,134854,0,6224576,0,6,0
-1,08957,0,7205696,0,6,0
-1,044285,0,8110366,0,6,0
-0,999001,0,8944396,0,6,0
-0,9537168,0,8944396,0,6,0
-0,9084325,0,8944396,0,6,0
-0,8631482,0,8944396,0,-24,0
-0,8178639,0,8944396,0,6,0
-0,7725797,0,8944396,0,6,0
-0,7272954,0,8944396,0,-24,0
-0,6820111,0,8944396,0,6,0
-0,6367269,0,8944396,0,6,0
-0,5914426,0,8944396,0,6,0
-0,5461583,0,8944396,0,-24,0
-0,500874,0,8944396,0,6,0
-0,4555897,0,8944396,0,6,0
-0,4103054,0,8944396,0,6,0
-0,3650211,0,8944396,0,-24,0
-0,3197368,0,8944396,0,6,0
-0,2744525,0,8944396,0,6,0
-0,2291683,0,8944396,0,6,0
-0,183884,0,8944396,0,6,0
-0,1385997,0,8944396,0,-24,0
-0,09331539,0,8122857,0,6,0
-0,0480311,0,7311456,0,6,0
-0,002746813,0,6503651,0,6,0
0,04253748,0,5676626,0,6,0
0,04253748,0,4874376,0,6,0
0,08782177,0,4055286,0,6,0
0,1331061,0,3194601,0,6,0
0,1783903,0,2355241,0,6,0
0,2236746,0,1540466,0,6,0
0,2689589,0,07299858,0,6,0
0,2689589,-0,009166911,0,6,0
0,3142432,-0,09022041,0,6,0
0,3595275,-0,09022041,0,6,0
0,4048118,-0,09022041,0,6,0
0,4500961,-0,09022041,0,-24,0
0,4953804,-0,09022041,0,6,0
0,5406647,-0,09022041,0,6,0
0,585949,-0,09022041,0,6,0
0,6312333,-0,09022041,0,-24,0
0,6765175,-0,09022041,0,6,0
0,7218018,-0,09022041,0,6,0
0,7670861,-0,09022041,0,6,0
0,8123704,-0,09022041,0,6,0
0,8576546,-0,09022041,0,-24,0
0,9029389,-0,09022041,0,6,0
0,9482232,-0,09022041,0,6,0
0,9935074,-0,09022041,0,6,0
1,038792,-0,09022041,0,-24,0
1,084076,-0,09022041,0,6,0
1,12936,-0,09022041,0,6,0
1,174645,-0,09022041,0,6,0
1,219929,-0,09022041,0,-24,0
1,265213,-0,09022041,0,6,0
1,310497,-0,09022041,0,6,0
1,355782,-0,09022041,0,6,0
1,401066,-0,09022041,0,6,0
1,44635,-0,09022041,0,-24,0
1,491634,-0,09022041,0,6,0
1,536919,-0,09022041,0,6,0
1,582203,-0,09022041,0,6,0
1,627487,-0,09022041,0,-24,0
1,672772,-0,09022041,0,6,0
1,718056,-0,09022041,0,6,0
1,76334,-0,09022041,0,6,0
1,808624,-0,09022041,0,6,0
1,853909,-0,09022041,0,-24,0
1,899193,-0,09022041,0,6,0
1,944477,-0,09022041,0,6,0
1,989761,-0,09022041,0,6,0
2,035046,-0,09022041,0,6,0
2,08033,-0,09022041,0,-24,0
2,125614,-0,09022041,0,6,0
2,170899,-0,09022041,0,6,0
2,216183,-0,09022041,0,6,0
2,261467,-0,09022041,0,-24,0
2,306751,-0,09022041,0,6,0
2,352036,-0,09022041,0,6,0
2,39732,-0,09022041,0,6,0
2,442604,-0,09022041,0,6,0
2,487889,-0,09022041,0,6,0
2,533173,-0,09022041,0,-24,0
2,578457,-0,09022041,0,6,0
2,623741,-0,09022041,0,6,0
2,669026,-0,09022041,0,6,0
2,71431,-0,09022041,0,-24,0
2,759594,-0,09022041,0,6,0
2,804878,-0,09022041,0,6,0
2,850163,-0,09022041,0,6,0
2,895447,-0,09022041,0,6,0
2,940731,-0,09022041,0,6,0
2,986016,-0,09022041,0,6,0
3,0313,-0,09022041,0,6,0
3,167153,-0,09022041,0,126,0
3,212437,-0,09022041,0,-24,0
3,257721,-0,09022041,0,-24,0
3,303005,-0,09022041,0,6,0
3,34829,-0,09022041,0,-24,0
3,393574,-0,09022041,0,-624,0
3,438858,-0,09022041,0,6,0
3,484143,-0,09022041,0,-24,0
3,529427,-0,09022041,0,-24,0
3,574711,-0,09022041,0,-24,0
3,619995,-0,09022041,0,-24,0
3,66528,-0,09022041,0,-24,0
3,710564,-0,09022041,0,126,0
3,755848,-0,09022041,0,-24,0
3,801132,-0,09022041,0,6,0
3,846417,-0,09022041,0,-24,0
3,891701,-0,09022041,0,126,0
3,936985,-0,09022041,0,-24,0
3,98227,-0,09022041,0,126,0
4,027554,-0,09022041,0,-24,0
4,072838,-0,09022041,0,6,0
4,118123,-0,09022041,0,126,0
4,163407,-0,09022041,0,6,0
3,801133,-0,09022041,0,6,0
3,619996,-0,09022041,0,6,0
3,438859,-0,09022041,0,6,0
3,303006,-0,09022041,0,6,0
3,121869,-0,09022041,0,6,0
3,076584,-0,09022041,0,6,0
3,031017,-0,09022041,0,6,0
2,98545,-0,09022041,0,6,0
2,939883,-0,09022041,0,6,0
2,894316,-0,09022041,0,6,0
2,848749,-0,09022041,0,6,0
2,803182,-0,09022041,0,6,0
2,757615,-0,09022041,0,6,0
2,712048,-0,09022041,0,-24,0
2,666481,-0,09022041,0,6,0
2,620914,-0,09022041,0,6,0
2,575347,-0,09022041,0,6,0
2,52978,-0,09022041,0,6,0
2,484213,-0,09022041,0,-24,0
2,438646,-0,09022041,0,6,0
2,393079,-0,09022041,0,6,0
2,347512,-0,09022041,0,6,0
2,301945,-0,09022041,0,6,0
2,256378,-0,09022041,0,6,0
2,210811,-0,09022041,0,6,0
2,165244,-0,09022041,0,6,0
2,119677,-0,09022041,0,6,0
2,07411,-0,09022041,0,6,0
2,028543,-0,09022041,0,6,0
1,982975,-0,09022041,0,6,0
1,937408,-0,09022041,0,6,0
1,891841,-0,09022041,0,6,0
1,846274,-0,09022041,0,6,0
1,800707,-0,09022041,0,6,0
1,75514,-0,09022041,0,-24,0
1,709573,-0,09022041,0,6,0
1,664006,-0,09022041,0,6,0
1,618439,-0,09022041,0,6,0
1,572872,-0,09022041,0,6,0
1,527305,-0,09022041,0,6,0
1,481738,-0,09022041,0,6,0
1,436171,-0,09022041,0,6,0
1,390604,-0,09022041,0,6,0
1,345037,-0,09022041,0,6,0
1,29947,-0,09022041,0,6,0
1,253903,-0,09022041,0,6,0
1,208336,-0,09022041,0,6,0
1,162769,-0,09022041,0,6,0
1,117202,-0,09022041,0,6,0
1,071635,-0,09022041,0,-24,0
1,026068,-0,09022041,0,6,0
0,9805007,-0,09022041,0,6,0
0,9349337,-0,09022041,0,6,0
0,8893666,-0,09022041,0,6,0
0,8437996,-0,09022041,0,6,0
0,7982326,-0,09022041,0,-24,0
0,7526655,-0,09022041,0,6,0
0,6615314,-0,09022041,0,6,0
0,6159644,-0,09022041,0,6,0
0,5703974,-0,09022041,0,6,0
0,5248303,-0,09022041,0,6,0
0,4792633,-0,09022041,0,6,0
0,4336963,-0,09022041,0,-24,0
0,3881292,-0,09022041,0,6,0
0,3425622,-0,09022041,0,6,0
0,2969952,-0,09022041,0,6,0
0,2514281,-0,09022041,0,6,0
0,2058611,-0,09022041,0,6,0
0,160294,-0,09022041,0,6,0
0,114727,-0,09022041,0,6,0
0,06915992,-0,09022041,0,6,0
0,02359287,-0,09022041,0,6,0
-0,02197418,-0,09022041,0,6,0
-0,06754123,-0,09022041,0,6,0
-0,1131083,-0,09022041,0,6,0
-0,1586753,-0,09022041,0,6,0
-0,2042424,-0,09022041,0,6,0
-0,2498094,-0,09022041,0,6,0
-0,2953765,-0,09022041,0,-24,0
-0,3409435,-0,09022041,0,6,0
